NCAC	110.88604646870189
HNCA	114.46665712387373
CACO	120.47285895920245
NCAHA	108.01256853040458
CCAHA	108.43239526902424
NCACB	110.4886138986608
CCACB	110.06869611142989
HACACB	108.89073561493342
CACBHB2	108.89616955988132
CACBHB3	108.8977223958617
HB2CBCG	108.89634964216818
HB3CBCG	108.89772241481907
HB2CBHB3	107.00406797254495
CGCD2CE2	107.22069557326725
CGCD2CE3	133.88602229318704
CGCD1NE1	110.11616317373712
CD1CGCD2	106.2553420787835
HD1CD1NE1	124.9415095660838
CD1NE1CE2	108.95761852768044
CD1NE1HE1	125.52246618655833
HE1NE1CE2	125.52191033251263
NE1CE2CD2	107.42825926015212
NE1CE2CZ2	130.20348593681064
CE2CZ2HZ2	121.27636684284808
CE2CZ2CH2	117.44654853113691
CE2CD2CE3	118.87524570723782
CD2CE3HE3	120.65689075730808
CD2CE3CZ3	118.68556262804978
HE3CE3CZ3	120.65785361633924
CE3CZ3CH2	121.05238854957932
CE3CZ3HZ3	119.47371842580438
HZ3CZ3CH2	119.47390132041545
CZ3CH2CZ2	121.5534021092769
CZ3CH2HH2	119.22324974778273
HH2CH2CZ2	119.22334506855107
HZ2CZ2CH2	121.2762887224295
CACBCG	114.00957207091415
CBCGCD1	127.08073272903303
CBCGCD2	126.60415927054072
CGCD1HD1	124.942433880138
CD2CE2CZ2	122.34876424138453
