NCAC	2.192303488124299
HNCA	0.7410454360092398
CACO	0.9606079266704577
NCAHA	1.8056699848558755
CCAHA	1.9170118776277827
NCACB	1.242553728783829
CCACB	1.5954927582249205
HACACB	1.6846739820146945
CACBHB2	0.49893714034941783
CACBHB3	0.49911285840412173
HB2CBCG	0.5386877573828713
HB3CBCG	0.49912394207800836
HB2CBHB3	0.023983332499207272
CBCGHG2	0.4442890379757025
CBCGHG3	0.5431001529481889
HG2CGCD	0.444303271330685
HG3CGCD	0.44440117561657416
HG2CGHG3	0.024105818759547436
CGCDNE2	1.0064063343770389
OE1CDNE2	0.8304143259921084
CDNE2HE21	0.019242949326337525
CDNE2HE22	0.14138710574152624
HE21NE2HE22	0.027143130994925654
CACBCG	1.8805441508269967
CBCGCD	1.6753356796252539
CGCDOE1	1.0276301243872512
