NCA	0.011784206844706024
NH	0.006384850381425714
CAC	0.012143976705760201
CO	0.011412327947751925
CACB	0.012489852624956683
CAHA	0.00028884873125553765
CBHB2	0.00028872086255136726
CBHB3	0.00028795319723262983
CBCG	0.01249838142273635
CGCD1	0.011499298160025668
CGCD2	0.01149768020865622
CD1CE1	0.01544292405172698
CD2CE2	0.015131514711291398
CE1CZ	0.01346747686488586
CE2CZ	0.012799754894540273
CZOH	0.012173645989752492
OHHH	0.0002881649156939335
CD1HD1	0.00028789017316148543
CD2HD2	0.00028835811208699133
CE1HE1	0.00028833830768536315
CE2HE2	0.00028950099517496
CZHH	0.010986725358445885
