NCAC	2.3891249545623876
HNCA	0.7393442663409677
CACO	1.0190857782307379
NCAHA	2.116699394109675
CCAHA	2.02233326834578
NCACB	1.4382181873130109
CCACB	1.8587125099067028
HACACB	1.897213321616142
CACBCG2	1.149854776897573
CACBOG1	1.1912930625913825
CACBHB	1.189341078809741
HBCBOG1	1.341608195277888
HBCBCG2	1.4194195459272319
CBOG1HG1	0.3204430880734466
CBCG2HG21	0.28571047297006597
CBCG2HG22	0.0723126824140686
CBCG2HG23	0.03151843138038003
HG21CG2HG22	0.0240787093097166
HG21CG2HG23	0.024191977601975834
CG2CBOG1	1.5354330110963752
HG22CG2HG23	0.024209583370007195
