NCA	1.460748321432095
NH	0.8600206923292277
CAC	1.5248168218969773
CO	1.233461953727876
CACB	1.5310589719833263
CAHA	0.969999430092935
CBHB2	0.9700010153496593
CBHB3	0.9700015587653683
CBCG	1.520232174414758
CGHG2	0.9700021066699136
CGHG3	0.9700003306284694
CGCD	1.5218438216558732
CDHD2	0.9699979404263118
CDHD3	0.9700009301520368
CDNE	1.4605457076852264
NECZ	1.3304044383194433
CZNH1	1.3291513052557813
CZNH2	1.3273304626542395
NEHE	0.8600001404664325
NH1HH11	0.860000832782672
NH1HH12	0.860000680549012
NH2HH21	0.8600005872663338
NH2HH22	0.8599994344944745
