NCAC	2.502608456299032
HNCA	0.7890404385673182
CACO	1.01081439082743
NCAHA	2.0793481212056584
CCAHA	2.1731473784191033
NCACB	1.4054398169413937
CCACB	1.7453400352487483
HACACB	1.8104754596174897
CACBHB2	0.3129761792607931
CACBHB3	0.3131613914949163
HB2CBCG	0.37898215986800704
HB3CBCG	0.4010107887130998
CBCGND1	0.9512215516937097
CGND1CE1	0.8691230199107924
CGCD2HD2	0.2647589742827598
CGCD2NE2	0.583156443934277
ND1CE1HE1	0.3846554818949406
ND1CE1NE2	0.7653809421555595
HD2CD2NE2	0.2772696031609363
CD2NE2CE1	0.6264780281230712
CD2CGND1	0.6721462230730929
NE2CE1HE1	0.39291109117029643
CACBCG	1.187731464484766
CBCGCD2	0.9695803851532796
HB2CBHB3	0.024101990036237936
