NCA	1.4607972281069403
NH	0.8600480859106132
CAC	1.5250991042068065
CO	1.2335425729688658
CACB	1.531147302785608
CAHA	0.9700008143577573
CBCG	1.5209738409309839
CGCD	1.5229051036940395
CDCE	1.5209918941418052
CENZ	1.4925732336827977
CBHB2	0.9700000360468135
CBHB3	0.9700000442045054
CGHG2	0.9700000708165637
CGHG3	0.9700011027017732
CDHD2	0.9700024053052159
CDHD3	0.9699999111117148
CEHE2	0.9700013766839595
CEHE3	0.9700003016930303
NZHZ1	0.8900001113689088
NZHZ2	0.8899997796676626
NZHZ3	0.88999918324119
