NCA	0.01160962411050608
NH	0.008276446424611669
CAC	0.011547816499419897
CO	0.01129544352806613
CACB	0.010911007531486038
CAHA	0.0002893762180899085
CBCG	0.018483208690239235
CGCD	0.018065044635994724
CDCE	0.01807808450875986
CENZ	0.017362096810309903
CBHB2	0.00028924855829225003
CBHB3	0.0002882975267666494
CGHG2	0.00028946012078164473
CGHG3	0.0002879941633951574
CDHD2	0.00028884788973131337
CDHD3	0.00028913124118474566
CEHE2	0.00028942343428656653
CEHE3	0.0002886323264559851
NZHZ1	0.00028825361960600445
NZHZ2	0.0002887513503467541
NZHZ3	0.00028871403782451324
