NCAC	111.49444520765289
HNCA	114.45299202979966
CACO	120.43583954565497
NCAHA	107.68560134308498
CCAHA	107.7860376886619
NCACB	110.50727091131631
CCACB	110.40136235831851
HACACB	108.88455193652699
CACBCG	112.66784873302805
CACBHB2	109.250676440105
CACBHB3	109.25218487277408
HB2CBCG	109.25080789732498
HB3CBCG	109.25217581275203
HB2CBHB3	107.00426381459509
CBCGOD1	120.90240705880873
CBCGND2	116.45050941114754
OD1CGND2	122.60650414169373
CGND2HD21	119.99880392036559
CGND2HD22	119.9983205105894
HD22ND2HD21	120.00108960917863
