NCAC	110.74922849712561
HNCA	114.45470652250386
CACO	120.50614959375599
NCAHA	108.0754101151738
CCAHA	108.50139765937615
NCACB	110.57330340839891
CCACB	110.14883067973578
HACACB	108.73269253162526
CACBHB2	108.94808860835255
CACBHB3	108.95121146666875
HB2CBCG	108.94839385637316
HB3CBCG	108.94961492437375
HB2CBHB3	107.00420392205433
CACBCG	113.81825687733374
CBCGCD1	120.74865155703894
CBCGCD2	120.53939624099654
CGCD1CE1	120.77003382176284
CGCD2CE2	120.79185111204313
CD1CE1CZ	119.89865163618605
CD2CE2CZ	119.92036822062138
CGCD1HD1	119.61485016244518
CGCD2HD2	119.6039407590149
HD1CD1CE1	119.6149791364803
HD2CD2CE2	119.60396668188386
CD1CE1HE1	120.05069133954153
CD2CE2HE2	120.03984766090736
HE1CE1CZ	120.0509722638945
HE2CE2CZ	120.03973971277638
CE1CZCE2	119.91483758165722
CE1CZHZ	120.04323677581807
CE2CZHZ	120.04246571025493
CD1CGCD2	118.6559203040904
