NCAC	111.03707264154787
HNCA	114.48488884589207
CACO	120.47626675746042
NCAHA	107.89495596038292
CCAHA	108.30762040471413
NCACB	110.53175950750489
CCACB	110.12665898025212
HACACB	108.87855810661058
CACBCG	113.9814274209951
CACBHB2	108.904622920945
CACBHB3	108.9071205373119
HB2CBCG	108.90449862214687
HB3CBCG	108.90630793403606
HB2CBHB3	107.00417164176253
CBCGHG2	109.52370195599373
CBCGHG3	109.5251937627486
CBCGCD	111.62392043444476
HG2CGCD	109.52381025965259
HG3CGCD	109.52518040204019
HG2CGHG3	107.00413827851564
CGCDHD2	109.5130443264151
CGCDHD3	109.51529039868714
CGCDCE	111.66492268961977
CDCENZ	111.75368990347006
HD2CDCE	109.51328140261754
HD3CDCE	109.51486840598179
HD2CDHD3	107.00415942544015
CDCEHE2	109.49350587101165
CDCEHE3	109.494869702113
HE2CENZ	109.4931829863681
HE3CENZ	109.49463410254509
HE2CEHE3	107.00431071135965
CENZHZ1	109.4997609617973
CENZHZ2	109.49973457946123
CENZHZ3	109.49965338767838
HZ1NZHZ2	109.4458396436481
HZ1NZHZ3	109.4411385885523
HZ2NZHZ3	109.44114166330905
